location	point
school:125364	[51.37126,-0.66788]
school:125365	[51.13716,-0.64508]
school:125366	[51.15115,-0.65644]
school:125367	[51.32506,-0.56901]
school:125368	[51.20067,-0.66492]
school:125369	[51.27632,-0.05174]
school:125370	[51.33422,-0.75484]
school:125371	[51.33316,-0.74592]
school:125372	[51.27233,-0.09791]
school:125373	[51.34426,-0.59605]
school:125374	[51.36368,-0.35843]
school:125375	[51.34222,-0.42435]
school:125376	[51.18830,-0.40007]
school:125377	[51.28265,-0.43947]
school:125378	[51.33571,-0.25282]
school:125379	[51.38689,-0.35038]
school:125380	[51.35063,-0.24693]
school:125381	[51.23600,-0.55650]
school:125382	[51.09381,-0.69856]
school:125383	[51.37651,-0.33132]
school:125384	[51.29790,-0.32951]
school:125385	[51.21194,-0.23314]
school:125386	[51.24938,0.00887]
school:125387	[51.17169,0.00107]
school:125388	[51.26890,-0.32494]
school:125389	[51.32893,-0.35826]
school:125390	[51.26083,-0.00337]
school:125391	[51.29810,-0.49050]
school:125392	[51.21945,-0.75973]
school:125393	[51.18290,-0.53195]
school:125394	[51.28724,-0.23658]
school:125395	[51.28020,-0.25050]
school:125396	[51.37917,-0.41195]
school:125397	[51.30809,-0.53687]
school:125398	[51.32635,-0.56346]
school:125399	[51.31049,-0.56359]
school:125400	[51.33009,-0.55107]
school:125401	[51.32932,-0.51125]
school:125402	[51.24787,-0.39750]
school:125403	[51.17882,-0.79860]
school:125404	[51.44427,-0.57746]
school:125405	[51.29831,-0.32024]
school:125406	[51.13883,-0.09802]
school:125407	[51.36946,-0.67901]
school:125408	[51.08441,-0.70876]
school:125409	[51.24473,-0.20246]
school:125410	[51.29899,-0.71546]
school:125411	[51.39025,-0.44464]
school:125412	[51.43854,-0.46826]
school:125413	[51.43496,-0.46740]
school:125414	[51.43104,-0.49887]
school:125415	[51.23969,-0.12697]
school:125416	[51.26142,-0.45349]
school:125417	[51.10053,-0.71015]
school:125418	[51.31476,-0.72529]
school:125419	[51.30782,-0.53626]
school:125420	[51.28803,-0.08789]
school:125421	[51.34720,-0.39954]
school:125422	[51.23661,-0.19306]
school:125423	[51.40924,-0.52737]
school:125424	[51.23739,-0.56942]
school:125425	[51.38679,-0.51148]
school:125426	[51.16684,-0.11480]
school:125427	[51.27263,-0.08662]
school:125428	[51.30641,-0.37669]
school:125429	[51.37259,-0.62518]
school:125430	[51.21637,-0.43265]
school:125431	[51.13832,-0.52540]
school:125432	[51.31265,-0.30789]
school:125434	[51.18830,-0.40007]
school:125435	[51.31590,-0.03188]
school:125436	[51.29758,-0.64672]
school:125437	[51.38401,-0.34626]
school:125438	[51.33407,-0.27416]
school:125439	[51.31927,-0.53405]
school:125440	[51.23656,-0.56808]
school:125441	[51.29221,-0.23705]
school:125442	[51.17282,-0.42710]
school:125443	[51.37710,-0.45408]
school:125444	[51.27005,-0.08171]
school:125445	[51.37026,-0.16776]
school:125446	[51.11301,-0.74475]
school:125447	[51.34222,-0.42435]
school:125448	[51.24797,-0.39922]
school:125449	[51.19512,-0.44120]
school:125450	[51.14320,-0.20080]
school:125451	[51.17817,-0.54419]
school:125452	[51.20130,-0.56520]
school:125453	[51.17475,0.00512]
school:125454	[51.24207,0.00020]
school:125455	[51.13678,-0.62688]
school:125456	[51.15570,-0.47652]
school:125457	[51.25741,-0.14211]
school:125458	[51.29474,-0.08504]
school:125459	[51.26491,0.01049]
school:125460	[51.36456,-0.42373]
school:125461	[51.31852,-0.54991]
school:125462	[51.35141,-0.60028]
school:125463	[51.30969,-0.33615]
school:125464	[51.22216,-0.31919]
school:125465	[51.32561,-0.71793]
school:125466	[51.20362,-0.56894]
school:125467	[51.25786,-0.57785]
school:125468	[51.36952,-0.42768]
school:125469	[51.29435,-0.31951]
school:125470	[51.28385,-0.09962]
school:125471	[51.20184,-0.79369]
school:125472	[51.24440,-0.19680]
school:125473	[51.39648,-0.45406]
school:125474	[51.31138,-0.69357]
school:125475	[51.37394,-0.26227]
school:125476	[51.20916,-0.78471]
school:125477	[51.29524,-0.57553]
school:125478	[51.36101,-0.52835]
school:125479	[51.40432,-0.37972]
school:125480	[51.38165,-0.49098]
school:125481	[51.25831,-0.13705]
school:125482	[51.16462,-0.54416]
school:125483	[51.35300,-2.94116]
school:125484	[52.57851,-1.54355]
school:125485	[52.48224,-1.46008]
school:125486	[52.47345,-1.49695]
school:125487	[52.27477,-1.52460]
school:125488	[52.34252,-1.57546]
school:125489	[52.30128,-1.52248]
school:125490	[52.28489,-1.58188]
school:125491	[52.51905,-1.50430]
school:125492	[52.52991,-1.49297]
school:125493	[52.92634,-1.50326]
school:125494	[52.36907,-1.24322]
school:125495	[53.62378,-2.20755]
school:125496	[52.27931,-1.52817]
school:125497	[52.30073,-1.52666]
school:125498	[52.19481,-1.72658]
school:125499	[52.28574,-1.77994]
school:125500	[52.53967,-1.54149]
school:125501	[52.50453,-1.56771]
school:125502	[52.57315,-1.54176]
school:125503	[52.58150,-1.59595]
school:125504	[52.46951,-1.49482]
school:125505	[52.21707,-1.42907]
school:125506	[52.47687,-1.42399]
school:125507	[52.27983,-1.71788]
school:125508	[52.60422,-1.61578]
school:125509	[52.46402,-1.48452]
school:125510	[52.45731,-1.50551]
school:125511	[52.23026,-1.83823]
school:125512	[52.54246,-1.52176]
school:125513	[52.53966,-1.52024]
school:125514	[52.29135,-1.77370]
school:125515	[52.56075,-1.63739]
school:125516	[51.96737,-1.62684]
school:125517	[51.99084,-1.58077]
school:125518	[52.17157,-1.43026]
school:125519	[52.12293,-1.74207]
school:125520	[52.06642,-1.62747]
school:125521	[52.23697,-1.68942]
school:125522	[52.25417,-1.39195]
school:125523	[52.26975,-1.36140]
school:125524	[52.18941,-1.71195]
school:125525	[52.20207,-1.70821]
school:125526	[52.18526,-1.69452]
school:125527	[52.27260,-1.89601]
school:125528	[52.16601,-1.78809]
school:125529	[52.57964,-1.64638]
school:125530	[52.20059,-1.49039]
school:125531	[52.46951,-1.49482]
school:125532	[52.21500,-1.87173]
school:125533	[52.47357,-1.50964]
school:125534	[52.25417,-1.39195]
school:125535	[52.48064,-1.43323]
school:125536	[52.51665,-1.45497]
school:125537	[52.51753,-1.47310]
school:125538	[52.53186,-1.49403]
school:125539	[52.52753,-1.53287]
school:125540	[52.54162,-1.44687]
school:125541	[52.54162,-1.44687]
school:125542	[52.51824,-1.50578]
school:125543	[52.51822,-1.50690]
school:125544	[52.53186,-1.49403]
school:125545	[52.50335,-1.43991]
school:125546	[52.52221,-1.52244]
school:125547	[52.53696,-1.45968]
school:125548	[52.33537,-1.57883]
school:125549	[52.33680,-1.58176]
school:125550	[52.34141,-1.56802]
school:125551	[52.33861,-1.58728]
school:125552	[52.34897,-1.56023]
school:125553	[52.27912,-1.53578]
school:125554	[52.28263,-1.52468]
school:125555	[52.27904,-1.52794]
school:125556	[52.31166,-1.51995]
school:125557	[52.30198,-1.52123]
school:125558	[52.28375,-1.57682]
school:125559	[52.28030,-1.59184]
school:125560	[52.27214,-1.52651]
school:125561	[52.27236,-1.60135]
school:125562	[52.31127,-1.51783]
school:125563	[52.26571,-1.52316]
school:125564	[52.28277,-1.62138]
school:125565	[52.29505,-1.55482]
school:125566	[52.28859,-1.56735]
school:125567	[52.39263,-1.41780]
school:125568	[52.35950,-1.21202]
school:125569	[52.36023,-1.23606]
school:125570	[52.38080,-1.30246]
school:125571	[52.38522,-1.27708]
school:125572	[52.38487,-1.27350]
school:125573	[52.36665,-1.22934]
school:125574	[52.36973,-1.27453]
school:125575	[52.36902,-1.23888]
school:125576	[52.37653,-1.25640]
school:125577	[52.36036,-1.26380]
school:125578	[52.36757,-1.27032]
school:125579	[52.35810,-1.29153]
school:125580	[52.36614,-1.22891]
school:125581	[52.35398,-1.28061]
school:125582	[52.36498,-1.29458]
school:125583	[52.53264,-1.73385]
school:125584	[52.50653,-1.71132]
school:125585	[52.46849,-1.48798]
school:125586	[52.53801,-1.46123]
school:125587	[52.57279,-1.54212]
school:125588	[52.28375,-1.57682]
school:125589	[52.35948,-1.26333]
school:125590	[52.46931,-1.47910]
school:125591	[52.50046,-1.44147]
school:125592	[52.56715,-1.68521]
school:125593	[52.56715,-1.68521]
school:125594	[52.51748,-1.52821]
school:125595	[52.51363,-1.48887]
school:125596	[52.36805,-1.29761]
school:125597	[52.35625,-1.21798]
school:125598	[52.38991,-1.24507]
school:125599	[52.39076,-1.40994]
school:125600	[52.51368,-1.57972]
school:125601	[52.51433,-1.46539]
school:125602	[52.47357,-1.50964]
school:125603	[52.38991,-1.24507]
school:125604	[52.28206,-1.51546]
school:125605	[52.51921,-1.49201]
school:125606	[52.29394,-1.58903]
school:125607	[52.19917,-1.73225]
school:125608	[52.27857,-1.51254]
school:125609	[52.35504,-1.59485]
school:125610	[52.29598,-1.54260]
school:125611	[52.29443,-1.58737]
school:125612	[52.28127,-1.38790]
school:125613	[52.16567,-1.44281]
school:125614	[52.35980,-1.23871]
school:125615	[52.46389,-1.53584]
school:125616	[52.48350,-1.47538]
school:125617	[52.48502,-1.47682]
school:125618	[52.39438,-1.23997]
school:125619	[52.57984,-1.53895]
school:125620	[52.51374,-1.74185]
school:125621	[52.60983,-1.62055]
school:125622	[52.22096,-1.86982]
school:125623	[52.19573,-1.67640]
school:125624	[52.65695,-1.56500]
school:125625	[52.16707,-1.86005]
school:125626	[52.05183,-1.55021]
school:125627	[52.47840,-1.42366]
school:125628	[52.14762,-1.53785]
school:125629	[52.46571,-1.56026]
school:125630	[52.24044,-1.88501]
school:125631	[52.13841,-1.60699]
school:125632	[52.14411,-1.36687]
school:125633	[52.16766,-1.39230]
school:125634	[52.48119,-1.58777]
school:125635	[52.21121,-1.62617]
school:125636	[52.23615,-1.45839]
school:125637	[52.09105,-1.69552]
school:125638	[52.28319,-1.39844]
school:125639	[52.17155,-1.62687]
school:125640	[52.29857,-1.87584]
school:125641	[52.24833,-1.31859]
school:125642	[52.11394,-1.64131]
school:125643	[52.66387,-1.58848]
school:125644	[52.21426,-1.28433]
school:125645	[52.16186,-1.89622]
school:125646	[52.18953,-1.72825]
school:125647	[52.19124,-1.82152]
school:125648	[52.08909,-1.62902]
school:125649	[52.09703,-1.50433]
school:125650	[52.62962,-1.58053]
school:125651	[52.19689,-1.58827]
school:125652	[52.26696,-1.78286]
school:125653	[52.50891,-1.46649]
school:125654	[52.52846,-1.47564]
school:125655	[52.53290,-1.44600]
school:125656	[52.51863,-1.51128]
school:125657	[52.24704,-1.54697]
school:125658	[52.34661,-1.46819]
school:125659	[52.37563,-1.60881]
school:125660	[52.31155,-1.49543]
school:125661	[52.34688,-1.57543]
school:125662	[52.33895,-1.72463]
school:125663	[52.31832,-1.57639]
school:125664	[52.30257,-1.52272]
school:125665	[52.27734,-1.49955]
school:125666	[52.29184,-1.57188]
school:125667	[52.26502,-1.52356]
school:125668	[52.41330,-1.35851]
school:125669	[52.38304,-1.34132]
school:125670	[52.38256,-1.22536]
school:125671	[52.40932,-1.30307]
school:125672	[52.29956,-1.33757]
school:125673	[52.37168,-1.26849]
school:125674	[52.36416,-1.43973]
school:125675	[52.45604,-1.40712]
school:125676	[52.37721,-1.39736]
school:125677	[52.48604,-1.37428]
school:125678	[52.37895,-1.26093]
school:125679	[52.52210,-1.48163]
school:125680	[52.28315,-1.54049]
school:125681	[52.19242,-1.71972]
school:125682	[52.35208,-1.28217]
school:125683	[52.37193,-1.28291]
school:125684	[52.51369,-1.66151]
school:125685	[52.58150,-1.59595]
school:125686	[52.62062,-1.60649]
school:125687	[52.30476,-1.65906]
school:125688	[52.47658,-1.46492]
school:125689	[52.47785,-1.47897]
school:125690	[52.48287,-1.46280]
school:125691	[52.48287,-1.46280]
school:125692	[52.15802,-1.51332]
school:125693	[52.19979,-1.54536]
school:125694	[52.26829,-1.89528]
school:125695	[52.33290,-1.83502]
school:125696	[52.21878,-1.76146]
school:125697	[52.47764,-1.47954]
school:125698	[52.35296,-1.40155]
school:125699	[52.35296,-1.40155]
school:125700	[52.37568,-1.24918]
school:125701	[52.29241,-1.52185]
school:125702	[52.44441,-1.31389]
school:125703	[52.33758,-1.29485]
school:125704	[52.22021,-1.86959]
school:125705	[52.57150,-1.53337]
school:125706	[52.48282,-1.46994]
school:125707	[52.49202,-1.70450]
school:125708	[52.25353,-1.38544]
school:125709	[52.19605,-1.70427]
school:125710	[52.27071,-1.89771]
school:125711	[52.29083,-1.77407]
school:125712	[52.51844,-1.46651]
school:125713	[52.35602,-1.58474]
school:125714	[52.28877,-1.53747]
school:125715	[52.27765,-1.53713]
school:125716	[52.28389,-1.51738]
school:125717	[52.28760,-1.58611]
school:125718	[52.31187,-1.50763]
school:125719	[52.26465,-1.52685]
school:125720	[52.44452,-1.31258]
school:125721	[52.33484,-1.41445]
school:125722	[52.36694,-1.26774]
school:125723	[52.36725,-1.26442]
school:125724	[52.35698,-1.22171]
school:125725	[52.53491,-1.50150]
school:125726	[52.51844,-1.46651]
school:125727	[52.25664,-1.38717]
school:125728	[52.49440,-1.70735]
school:125729	[52.24510,-1.60394]
school:125730	[52.19048,-1.72408]
school:125731	[52.52613,-1.45814]
school:125732	[52.47965,-1.45936]
school:125733	[52.28639,-1.77877]
school:125734	[52.15658,-1.50230]
school:125735	[52.56632,-1.68322]
school:125736	[52.61054,-1.62051]
school:125737	[52.06546,-1.63340]
school:125738	[52.25729,-1.39425]
school:125739	[52.19358,-1.72013]
school:125740	[52.51490,-1.50267]
school:125741	[52.53308,-1.45545]
school:125742	[52.52506,-1.48370]
school:125743	[52.50848,-1.45820]
school:125744	[52.26990,-1.60106]
school:125745	[52.27522,-1.51731]
school:125746	[52.48496,-1.70594]
school:125747	[52.34608,-1.55991]
school:125748	[52.30965,-1.52995]
school:125749	[52.36320,-1.29700]
school:125750	[52.22052,-1.85719]
school:125751	[52.35725,-1.23124]
school:125752	[52.19013,-1.70720]
school:125753	[52.37127,-1.25514]
school:125754	[52.36700,-1.26217]
school:125755	[52.21759,-1.86633]
school:125756	[52.29606,-1.55169]
school:125757	[52.36286,-1.27057]
school:125758	[52.51720,-1.48058]
school:125759	[52.21867,-1.82571]
school:125760	[52.26743,-1.68180]
school:125761	[52.51133,-1.47182]
school:125762	[52.18136,-1.90186]
school:125763	[52.33732,-1.29436]
school:125764	[52.38487,-1.27350]
school:125765	[52.46182,-1.50821]
school:125766	[52.54048,-1.51932]
school:125767	[52.27992,-1.56538]
school:125768	[52.57468,-1.53267]
school:125769	[52.35246,-1.28666]
school:125770	[52.21818,-1.87472]
school:125771	[52.26905,-1.89827]
school:125772	[52.35508,-1.56773]
school:125773	[52.34203,-1.27890]
school:125774	[52.29725,-1.53606]
school:125775	[52.29428,-1.53791]
school:125776	[52.30363,-1.53777]
school:125777	[52.37041,-1.26320]
school:125778	[52.19087,-1.66314]
school:125779	[52.28826,-1.57147]
school:125780	[52.27820,-1.57686]
school:125781	[52.27923,-1.57389]
school:125782	[52.33428,-1.67693]
school:125783	[52.35002,-1.58070]
school:125784	[52.35878,-1.28608]
school:125785	[52.18955,-1.71271]
school:125786	[52.28580,-1.78288]
school:125787	[52.33601,-1.42202]
school:125788	[52.28257,-1.58518]
school:125789	[52.51737,-1.45752]
school:125790	[51.50810,-0.44296]
school:125791	[52.18911,-1.70978]
school:125792	[52.29076,-1.54921]
school:125793	[52.26814,-1.90547]
school:125794	[52.45611,-1.50636]
school:125795	[52.28574,-1.77994]
school:125796	[52.36109,-1.27462]
school:125797	[52.50621,-1.46906]
school:125798	[52.59351,-1.59239]
school:125799	[52.19875,-1.73055]
school:125800	[52.48303,-1.47533]
school:125801	[52.36109,-1.27462]
school:125802	[52.48688,-1.70309]
school:125803	[52.51048,-1.45132]
school:125804	[52.20432,-1.70581]
school:125805	[52.29398,-1.59030]
school:125806	[52.28085,-1.55840]
school:125807	[50.78835,-0.68121]
school:125808	[50.83815,-0.76406]
school:125809	[51.06813,-0.31167]
school:125810	[50.83327,-0.33164]
school:125811	[50.95931,-0.13384]
school:125812	[51.11586,-0.14322]
school:125813	[50.81039,-0.53927]
school:125814	[53.16190,-2.22303]
school:125815	[50.81338,-0.76084]
school:125816	[50.83357,-0.66996]
school:125817	[50.78774,-0.67227]
school:125818	[50.78496,-0.72369]
school:125819	[50.83374,-0.84818]
school:125820	[51.06919,-0.35906]
school:125821	[51.08265,-0.73498]
school:125822	[50.84033,-0.78345]
school:125823	[50.83946,-0.76331]
school:125824	[50.82706,-0.77178]
school:125825	[51.08098,-0.24299]
school:125826	[51.11856,-0.19756]
school:125827	[51.12666,-0.19998]
school:125828	[50.81246,-0.48166]
school:125829	[50.76819,-0.86886]
school:125830	[50.85945,-0.85198]
school:125831	[50.94312,-0.67884]
school:125832	[51.04285,-0.79597]
school:125833	[51.06876,-0.31101]
school:125834	[51.06336,-0.31723]
school:125835	[51.07132,-0.33320]
school:125836	[51.07426,-0.29880]
school:125837	[51.07657,-0.30454]
school:125838	[51.03181,-0.39290]
school:125839	[51.03053,-0.55259]
school:125840	[50.83133,-0.31949]
school:125841	[50.83968,-0.32166]
school:125842	[50.81210,-0.54055]
school:125843	[50.81358,-0.53569]
school:125844	[50.81707,-0.54721]
school:125845	[51.07431,-0.51645]
school:125846	[51.05669,-0.64135]
school:125847	[50.81512,-0.75826]
school:125848	[51.06951,-0.56681]
school:125849	[51.08755,-0.44857]
school:125850	[51.12121,-0.27959]
school:125851	[50.81607,-0.51364]
school:125852	[50.73206,-0.78789]
school:125853	[50.77342,-0.80079]
school:125854	[50.99289,-0.77750]
school:125855	[50.85383,-0.71312]
school:125856	[50.94485,-0.42345]
school:125857	[50.88479,-0.30233]
school:125858	[50.86602,-0.92303]
school:125859	[50.95499,-0.44755]
school:125860	[51.02420,-0.50173]
school:125861	[50.82662,-0.36533]
school:125862	[50.83508,-0.40434]
school:125863	[50.81565,-0.40155]
school:125864	[50.82196,-0.41606]
school:125865	[50.84883,-0.40161]
school:125866	[50.82196,-0.41606]
school:125867	[51.11708,-0.21527]
school:125868	[50.82308,-0.93080]
school:125869	[51.13268,-0.19040]
school:125870	[51.10998,-0.21419]
school:125871	[50.79434,-0.69404]
school:125872	[50.83313,-0.32592]
school:125873	[50.79774,-0.67952]
school:125874	[50.92076,-0.45842]
school:125875	[50.84686,-0.90548]
school:125876	[50.83810,-0.26935]
school:125877	[51.05180,-0.72109]
school:125878	[50.84686,-0.90548]
school:125879	[50.79265,-0.69163]
school:125880	[50.84643,-0.78360]
school:125881	[51.10998,-0.21419]
school:125882	[51.11708,-0.21527]
school:125883	[51.06246,-0.34192]
school:125884	[51.01861,-0.45313]
school:125885	[50.82917,-0.26660]
school:125886	[50.83242,-0.34350]
school:125887	[51.05928,-0.29954]
school:125888	[51.02897,-0.35133]
school:125889	[50.81242,-0.54122]
school:125890	[51.02775,-0.35079]
school:125891	[50.81675,-0.54685]
school:125892	[50.83593,-0.64156]
school:125893	[51.09940,-0.20641]
school:125894	[50.82761,-0.36364]
school:125895	[51.10527,-0.19423]
school:125896	[51.10527,-0.19423]
school:125897	[51.12234,-0.18299]
school:125898	[51.11963,-0.15396]
school:125899	[51.10666,-0.17565]
school:125900	[51.10539,-0.18991]
school:125901	[51.11820,-0.16978]
school:125902	[51.10306,-0.17648]
