school	address
102126	100023179992
102127	100023166892
102128	100023179627
102129	10003978066
102130	100023207163
102131	10003975971
102132	100023190703
102133	200001082019
102134	100021223430
102135	100023194508
102136	10003974010
102137	100023153700
102138	100023205980
102139	100021164825
102140	100023180643
102142	100023142081
102144	100021189771
102145	10090478215
102146	100023179936
102147	10090478215
102148	100023208393
102150	100021158516
102151	100023208417
102152	100023151096
102153	100023207157
102154	100021202553
102155	100021232369
102156	100023141630
102157	10003981460
102158	100021238507
102159	100023151097
102161	100021182275
102162	100023195058
102163	100023193944
102165	10003975399
102166	100021164864
102167	100023166314
102168	100023163718
102170	100023552674
102171	10008309586
102172	100023142078
102175	100023179301
102176	100021232369
102177	10003975971
102178	100021238507
102179	100023142078
102181	10070268142
102182	100021303065
102183	100021303065
102184	200000305331
102185	200000312618
102186	200000305119
102187	200000308901
102189	10002293397
102190	10070267116
102191	10002293463
102192	200000310376
102193	10002294720
102195	10002293936
102196	200000304267
102198	10002294743
102199	10002293492
102200	10070261189
102201	10000001950
102202	10002293472
102203	10070267118
102204	10070267116
102205	10002293463
102206	10002293492
102208	10002293936
102210	10002293397
102211	200000310376
102212	10002294720
102213	200000304267
102214	10002294743
102215	10070261189
102216	10000001950
102218	10070267118
102219	200000308077
102221	10002294644
102222	200000311412
102223	100023029286
102224	10002293470
102225	10000001737
102226	200000312620
102229	200004437836
102230	200000311816
102231	200000310957
102233	200000305470
102234	10002294967
102235	10070262845
102236	100023038323
102237	100021247291
102238	10002293930
102239	100021281966
102241	10002293400
102242	10002294272
102243	200004437236
102244	200000311103
102246	100023034850
102247	100023029356
102248	100023028507
102249	100023027187
102250	100023026959
102251	100023026959
102253	100023543903
102254	100023029378
102255	10002294638
102256	10034170930
102257	200000307254
102260	200000310957
102261	10000001117
102262	10002293408
102263	10033423403
102265	100023215816
102266	100023517328
102267	100023517328
102268	100023215816
102269	10033421362
102270	200002674265
102271	200002674265
102273	100023515935
102274	100023517280
102275	100023517280
102276	10070707065
102277	100023515953
102278	10033425217
102279	100023213684
102280	100023213684
102281	10033423411
102282	10033423411
102284	100021347691
102285	100023214492
102286	100023213841
102287	100023213841
102288	100023217120
102289	100023217120
102290	100023217450
102291	100023217450
102292	100023219561
102293	100023219561
102294	10024389952
102295	10024389952
102297	100023219414
102298	100023219414
102299	100023211943
102300	100023211943
102301	100021358921
102302	100021358921
102303	100023216118
102304	100023216118
102306	100023215902
102307	100023215902
102308	100021383630
102309	100023213354
102310	100023214080
102311	200002674253
102312	200002665096
102313	100021345411
102314	100023215158
102317	100023216951
102318	10033421436
102319	100021352614
102320	200002675504
102321	10033424301
102322	100023516458
102324	100023215159
102325	100023216730
102326	100023217421
102327	200002675229
102328	10033421921
102329	10033421554
102331	100023516856
102332	200002667692
102333	200002667692
102334	100023660547
102335	10033421621
102336	10033423764
102337	100021409650
102338	100023216288
102339	10033424402
102340	100021346460
102341	100021342771
102342	10033423795
102343	100023216145
102344	100021404364
102345	100023517022
102346	100023213839
102348	10033424065
102349	10033420661
102350	10033424301
102351	100023211314
102353	100023215815
102354	100023215512
102355	100023216021
102356	100023213454
102357	200002667546
102358	10033423128
102359	100023212087
102360	100023212087
102363	100023217074
102364	100023216948
102365	100023416180
102366	100023421162
102367	100023417581
102368	100023033935
102369	100023413540
102370	10090329710
102371	10090329710
102372	10022798243
102373	10022798243
102374	100023563922
102375	100023035120
102376	10090331690
102377	100023033623
102378	10022798244
102379	10022798244
102380	100023413510
102381	100023423751
102382	10090330493
102383	10022802095
102384	100023563632
102385	100023420352
102386	100023564918
102387	100023564918
102388	100023563956
102389	100023563956
102390	10090331695
102391	10022798322
102392	10022798322
102393	10022798323
102394	10022798323
102395	100023415742
102396	100023415742
102397	100023414172
102399	100023422677
102400	100023034065
102401	100023416869
102402	100023661148
102403	10003001608
102404	10003001608
102405	100023421916
102406	100023417596
102407	100023413213
102408	100023421225
102410	100023413540
102411	100023422677
102412	100023661148
102413	100023034156
102414	100023038278
102415	100023416543
102416	200002792681
102417	100023034064
102418	100023038050
102419	100023420669
102420	100023416118
102421	100023034604
102422	10022805201
102423	100023413214
102424	100023420670
102425	100023422417
102426	100023033934
102428	100023423759
102429	100023034250
102430	100023661582
102431	100023661582
102432	100023417261
102433	100023417261
102434	100023037656
102435	100023037656
102436	100023417466
102437	10090331690
102438	100023422412
102439	100023417468
102440	100023422893
102441	100023034952
102442	100023413537
102443	100023033574
102444	100023422678
102445	100023037609
102446	100023415983
102447	10091101204
102448	100023413511
102449	100023412474
102450	100023412473
102451	100023415669
102452	100023037692
102453	100023038121
102454	100023037681
102455	10022801773
102456	100023414137
102457	100023564135
102458	100023413303
102459	10091099415
102460	100023417475
102461	100023421258
102462	100023423396
102464	100023422888
102465	100023417435
102466	100023423473
102467	100023563922
102468	100023404113
102469	100023404113
102470	100023492904
102471	100023399191
102472	100023490791
102473	200003968300
102474	200003968300
102475	10001262075
102476	10001262075
102477	100023404711
102478	100023404807
102481	100023400811
102482	100023400811
102483	200003981830
102484	100023398791
102485	100023491460
102487	100023405408
102488	100023405408
102489	100023404996
102490	200003967214
102491	100023402270
102492	200003983026
102493	200001853800
102495	200003967537
102496	200003967537
102497	100023400883
102498	100023400883
102499	100023399856
102501	100023405284
102502	200003967455
102503	100021590790
102504	100021590790
102505	100023404131
102506	100023407224
102507	200003981852
102508	100023399857
102509	200003986375
102510	200003986923
102511	200003986923
102513	200003967442
102514	200003965454
102515	100023406533
102518	200003981852
102519	100023403525
102520	100023404710
102521	100023490792
102524	100023407735
102525	100023405370
102527	200003992496
102528	200003969320
102529	200003983597
102530	100023405370
102532	100023490968
102533	100023401991
102535	200003978151
102536	100023407384
102537	100023405408
102538	100023403901
102540	200003982320
102542	200003979366
102544	100023406817
102546	200003994379
102547	200003974483
102555	100023406816
102556	10014074523
102558	200003966538
102560	128030703
102561	128035478
102563	128002703
102564	128042701
102565	128042701
102567	100023553337
102568	100023067439
102570	100023063074
102571	128011345
102572	128011345
102573	128016426
102574	128016938
102575	128016938
102576	100023553337
102577	128012940
102578	128000473
102579	128019480
102580	128007807
102581	128011360
102582	128005919
102583	128012863
102584	128006538
102585	128011751
102586	128014647
102587	128036795
102588	128012940
102589	128028963
102590	128013963
102591	128000476
102593	128004292
102594	128013545
102595	128006855
102596	128000417
102597	128017566
102598	100023059826
102599	128007475
102600	128018042
102601	128009013
102602	100023057959
102603	100023066821
102604	128000091
102605	100023553704
102606	128030723
102607	128016889
102608	128001931
102609	128007527
102611	128017954
102614	100023062277
102615	100021775953
102616	128015675
102617	100023060785
102618	128019754
102619	128011964
102620	100023672643
102621	100023056602
102622	128004092
102623	128006725
102624	48107633
102625	48107625
102626	48128572
102628	48106208
102629	48081397
102630	48108158
102631	48129386
102632	48108386
102633	48080090
102634	48106016
102635	48129369
102636	48129387
102637	48108211
102638	48127472
102639	48106031
102640	48108136
102641	48129393
102642	48106315
102643	48129388
102644	48108133
102645	48106037
102646	48079051
102647	48106216
102648	48033835
102649	48108180
102652	48107570
102654	48129391
102655	48107641
102656	48129392
102657	48108211
102658	48129393
102660	48106111
102661	48108139
102662	48129376
102663	48023972
102664	48128587
102665	48106289
102666	48128566
102667	48128596
102668	48107616
102669	48100058
102670	48084747
102671	48127712
102672	48128761
102673	48128567
102674	48107553
102676	48129383
102678	48130037
102679	48106023
102680	48128583
102681	48024330
102682	48127712
102683	48130420
102684	48108629
102685	48022419
102686	48126455
102689	48128578
102692	48126988
102697	48107625
102698	48108410
102699	48129389
102700	10009003281
102701	10009002815
102702	46099057
102703	46250202
102704	10014031481
102705	46251319
102706	10008999834
102708	10008996253
102709	10008983894
102710	46049808
102711	10008992040
102712	46011560
102713	10008993887
102714	10008993887
102715	10009003312
102716	10009001956
102717	10009000197
102718	46252399
102719	46099358
102720	10009002023
102721	46018741
102722	46250743
102723	10008991875
102724	46101067
102725	46023547
102726	10009002128
102727	46041574
102728	46043855
102730	46032810
102731	10009002741
102733	46052543
102734	46096557
102735	10008998380
102736	10008985547
102737	10009002817
102739	10008992049
102740	46253374
102741	10009003281
102742	10008990714
102743	10008997118
102744	46097812
102745	46097905
102746	10009003289
102747	46251421
102748	10014031481
102749	10008983205
102750	10008992698
102751	46251476
102752	10009001075
102753	46251319
102754	46012187
102756	10008997118
102757	46096472
102758	46096228
102759	46087919
102760	10009005886
102761	10008988636
102762	10008992381
102763	10008987203
102764	10008986566
102765	10008989980
102766	10008987219
102767	46068665
102768	46068665
102769	10008986681
102770	10008993311
102771	10009001998
102772	10009003261
102773	10008994104
102774	10008984524
102775	10008989523
102776	46086601
102777	10023994665
102778	10008991550
102780	10008991626
102781	46253374
102782	10009002846
102783	10034508017
102784	10008991264
102785	46095097
102786	46099251
102787	10008991440
102788	10008999746
102789	46253686
102790	46097905
102791	10008989856
102793	10008989302
102794	100023583507
102795	10034923014
102796	10034913820
102797	10034913820
102798	100022203420
102799	100022203420
102800	10034915235
102801	10034916214
102803	100023048912
102805	100023051336
102806	100023051397
102807	100022192422
102808	100023043784
102811	100022211289
102812	100023049304
102813	10034923006
102814	10034923006
102815	100023050962
102816	100023050962
102817	100023050583
102818	100023050583
102819	100023043973
102820	100023683537
102821	100023683537
102822	10023774066
