Group UID,Group ID,Group Name,Companies House Number,Group Type (code),Group Type
3703,TR01289,LDBS Academies Trust,08182235,06,Multi-academy trust
3705,TR01290,LDBS Frays Academy Trust,08335073,06,Multi-academy trust
3706,TR01291,LEAF Academy Trust,05037949,06,Multi-academy trust
3708,TR01292,"Leap Academy Trust, The",08482129,06,Multi-academy trust
3710,TR01293,Learning Academy Partnership (South West),07713540,06,Multi-academy trust
3711,TR01294,"Learning Alliance Academy Trust, The",07703829,06,Multi-academy trust
3713,TR01295,LeAF Academy,08011930,06,Multi-academy trust
3714,TR02883,Learning in Harmony Multi Academy Trust,09148738,06,Multi-academy trust
3715,TR01296,Learning Pathways Academy,07984238,06,Multi-academy trust
3718,TR01298,Lee Chapel Academy Trust,07673871,06,Multi-academy trust
3722,TR01301,Diocese Of Leicester Academies Trust,08138372,06,Multi-academy trust
3725,TR01302,Leigh Academies Trust,02336587,06,Multi-academy trust
3727,TR01303,Leigh Trust,08779660,06,Multi-academy trust
3735,TR01309,Magna Learning Trust,07491215,06,Multi-academy trust
3743,TR01316,"Lilac Sky Schools Trust, The",08289583,06,Multi-academy trust
3746,TR01318,Lincoln Anglican Academy Trust,08737412,06,Multi-academy trust
3749,TR02345,"Lincolnshire Educational Trust Limited, The",07647805,06,Multi-academy trust
3758,TR01325,Lion Academy Trust,08171341,06,Multi-academy trust
3759,TR02896,Lion Education Trust,09161091,06,Multi-academy trust
3760,TR00158,Lionheart Academies Trust,08473899,06,Multi-academy trust
3765,TR01329,Endeavour Academy Trust,08245853,06,Multi-academy trust
3771,TR01335,London Academies Enterprise Trust,07211219,06,Multi-academy trust
3782,TR01342,Longfield Academy Trust,07700556,06,Multi-academy trust
3788,TR01347,Lordswood Academies Trust,07567230,06,Multi-academy trust
3794,TR01352,Lound Academy Trust,08550854,06,Multi-academy trust
3797,TR01354,Loxford School Trust Limited,08743560,06,Multi-academy trust
3805,TR01362,Lumen Learning Trust,08670599,06,Multi-academy trust
3806,TR01363,"Lutterworth Academies Trust, The",08038063,06,Multi-academy trust
3808,TR02621,LWS Academy Trust,08915981,06,Multi-academy trust
3810,TR00653,Lydiate Learning Trust,07732559,06,Multi-academy trust
3813,TR01368,Lynn Grove Academies Trust,07758880,06,Multi-academy trust
3817,TR02769,Macintyre Academies,08334745,06,Multi-academy trust
3834,TR01382,Maltby Learning Trust,07033915,06,Multi-academy trust
3847,TR01391,Manor Learning Trust,07816548,06,Multi-academy trust
3855,TR01398,Marches Academy Trust,07680422,06,Multi-academy trust
3858,TR01400,Marine Academy Plymouth,07194412,06,Multi-academy trust
3860,TR01401,Marish Academy Trust,08073873,06,Multi-academy trust
3878,TR00136,Matrix Academy Trust,07654219,06,Multi-academy trust
3884,TR01419,"Mead Academy Trust, The",08024396,06,Multi-academy trust
3892,TR01427,Meopham Community Academies,07416211,06,Multi-academy trust
3899,TR02564,Mercia Learning Trust,08119703,06,Multi-academy trust
3900,TR01431,Mercia Primary Academy Trust,08748904,06,Multi-academy trust
3908,TR01434,"Midland Academies Trust, The",07191874,06,Multi-academy trust
3910,TR01435,Midsomer Norton Schools Partnership,07365778,06,Multi-academy trust
3918,TR01442,Milton Keynes Education Trust,07663689,06,Multi-academy trust
3921,TR02980,Minerva Learning Trust,09200332,06,Multi-academy trust
3924,TR01445,"Mirfield Free Grammar and Sixth Form Multi-Academy Trust, The",07521584,06,Multi-academy trust
3931,TR01453,Montsaye Community Learning Partnership,07670511,06,Multi-academy trust
3933,TR01454,Moor End Academies Trust,07599308,06,Multi-academy trust
3939,TR01460,The Mossbourne Federation,04468267,06,Multi-academy trust
3940,TR02705,"Mossley Academy Trust, The",09104491,06,Multi-academy trust
3952,TR01167,Mowbray Education Trust Limited,07796947,06,Multi-academy trust
3956,TR01474,NAS Academies Trust,07954396,06,Multi-academy trust
3960,TR01476,Navigate Academies Trust,08021882,06,Multi-academy trust
3965,TR01480,NET Academies Trust,08221088,06,Multi-academy trust
3971,TR01485,New Academies Trust,08270694,06,Multi-academy trust
3975,TR01487,New College Durham Academies Trust,07195175,06,Multi-academy trust
3977,TR00978,New Dawn Trust,07842369,06,Multi-academy trust
3980,TR01489,New Hall Multi Academy Trust,08643881,06,Multi-academy trust
3981,TR02655,New Haw Community School,08718489,06,Multi-academy trust
3987,TR01496,Newbury Academy Trust,08142572,06,Multi-academy trust
3991,TR01499,"Newman Catholic Collegiate, The",08550110,06,Multi-academy trust
3995,TR01503,Newquay Education Trust,08961355,06,Multi-academy trust
3996,TR01505,Newstead Multi Academy Trust,08657945,06,Multi-academy trust
4002,TR02982,Nicholas Postgate Academy Trust,09203984,06,Multi-academy trust
4004,TR01509,Ninestiles Academy Trust Limited,07348167,06,Multi-academy trust
4005,TR01510,Nishkam School Trust,07522245,06,Multi-academy trust
4011,TR01517,Norfolk Academies,07946986,06,Multi-academy trust
4014,TR01053,North Carr Collaborative Academy Trust,08395383,06,Multi-academy trust
4017,TR02602,North East Sheffield Trust,08863947,06,Multi-academy trust
4018,TR01518,North Essex Multi-Academy Trust,07687474,06,Multi-academy trust
4020,TR01520,"North Hertfordshire Studio School Trust, The",07791933,06,Multi-academy trust
4024,TR01905,North Norfolk Academy Trust,07800153,06,Multi-academy trust
4029,TR02618,North West Academies Trust Limited,08852553,06,Multi-academy trust
4031,TR01523,Northampton Primary Academy Trust,08172039,06,Multi-academy trust
4036,TR01527,Northern Education Trust,07189647,06,Multi-academy trust
4038,TR01528,Northern House School Academy Trust,08140768,06,Multi-academy trust
4039,TR01529,"Northern Lincolnshire Catholic Academy Trust, The",07973953,06,Multi-academy trust
4041,TR01530,Northern Schools Trust,05067702,06,Multi-academy trust
4048,TR03039,Northwick Park Trust,09154404,06,Multi-academy trust
4058,TR01540,Nottingham University Samworth Academies Trust,06221293,06,Multi-academy trust
4065,TR01545,Oak Wood Schools Academy,08425914,06,Multi-academy trust
4070,TR02598,Oaks Academy Trust,08924656,06,Multi-academy trust
4073,TR01551,Oakwood Learning Community Trust,08775996,06,Multi-academy trust
4074,TR01552,Oakwood Park Grammar School,07584611,06,Multi-academy trust
4076,TR01553,Oasis Community Learning,05398529,06,Multi-academy trust
4079,TR02885,"Odyssey Academy Trust, The",09139888,06,Multi-academy trust
4090,TR01564,Oldham College Community Academies Trust,06871011,06,Multi-academy trust
4095,TR01568,"Olympus Academy Trust, The",07844791,06,Multi-academy trust
4098,TR01570,One World Learning Trust,04537464,06,Multi-academy trust
4100,TR01573,Orchard Hill College Academy Trust,08476149,06,Multi-academy trust
4106,TR01577,Ormiston Academies Trust,06982127,06,Multi-academy trust
4111,TR01581,OUR Co-operative Academies Trust,08670427,06,Multi-academy trust
4114,TR01583,Our Lady of Fatima Catholic Multi Academy Trust,07696069,06,Multi-academy trust
4115,TR02695,Our Lady of Lourdes Catholic Multi-Academy Company,09064485,06,Multi-academy trust
4119,TR01585,Outwood Grange Academies Trust,06995649,06,Multi-academy trust
4124,TR01590,Oxford Diocesan Schools Trust,08143249,06,Multi-academy trust
4127,TR01592,"Painsley Catholic Academy, The",08146661,06,Multi-academy trust
4131,TR00763,Paradigm Trust,08469218,06,Multi-academy trust
4132,TR02687,Parallel Learning Trust,08605705,06,Multi-academy trust
4134,TR01596,"Park Federation Academy Trust, The",08146330,06,Multi-academy trust
4145,TR01605,The Core Educational Trust,07949154,06,Multi-academy trust
4149,TR01609,Parkroyal Academy Trust,08728422,06,Multi-academy trust
4151,TR01610,Parkside Federation Academies,07557831,06,Multi-academy trust
4157,TR01616,The Passmores Co-operative Learning Community,07736246,06,Multi-academy trust
4161,TR01619,Pax Christi Catholic Academy Trust,08192900,06,Multi-academy trust
4163,TR02630,Pear Tree Alliance,08916147,06,Multi-academy trust
4168,TR01622,"Pegasus Academy Trust, The",07542114,06,Multi-academy trust
4174,TR01627,Pendle Education Trust,08263591,06,Multi-academy trust
4175,TR01628,Peninsula Gateway Academy Trust,08095169,06,Multi-academy trust
4185,TR01636,Perry Beeches The Academy Trust,07749786,06,Multi-academy trust
4186,TR01637,Perry Hall Multi-Academy Trust,08566185,06,Multi-academy trust
4192,TR02653,Peterborough Diocese Education Trust,08509710,06,Multi-academy trust
4197,TR01645,"Phoenix Family of Schools Academy Trust, The",08324412,06,Multi-academy trust
4208,TR01651,Pioneer Academies Co-operative Trust (PACT),08255683,06,Multi-academy trust
4209,TR01652,"Pioneer Academy, The",07691324,06,Multi-academy trust
4210,TR01653,Plantsbrook Learning Trust,07655702,06,Multi-academy trust
4214,TR01656,Plymouth CAST,08438686,06,Multi-academy trust
4219,TR01661,Pokesdown Community Primary School,08425359,06,Multi-academy trust
4220,TR02708,PolyMAT,09078530,06,Multi-academy trust
4223,TR01662,Pontefract Academies Trust,08445158,06,Multi-academy trust
4227,TR02703,"Pope Francis Catholic Multi Academy Company, The",09113542,06,Multi-academy trust
4230,TR01666,Portsmouth and Winchester Diocesan Academies Trust,08161468,06,Multi-academy trust
4232,TR01667,Portswood Primary Academy Trust,08158400,06,Multi-academy trust
4243,TR01677,"Primary Academies Trust, The",07821367,06,Multi-academy trust
4244,TR01679,Primary Excellence - A Catholic Education Trust,08068528,06,Multi-academy trust
4245,TR01680,"Primary First Trust, The",08738750,06,Multi-academy trust
4253,TR01688,The Priory Federation of Academies,06462935,06,Multi-academy trust
4257,TR01692,"Propeller Academy Trust, The",08340120,06,Multi-academy trust
4262,TR01695,Prospects Academies Trust,08121232,06,Multi-academy trust
4264,TR01697,"Priory School Trust, The",08064698,06,Multi-academy trust
4269,TR01700,QED Academy Trust,07493622,06,Multi-academy trust
4273,TR01703,"Quantock Academy, The",08767576,06,Multi-academy trust
4280,TR01712,Queen Elizabeth's Grammar School Trust Faversham,07558466,06,Multi-academy trust
4292,TR01723,"Quinta Trust, The",08787650,06,Multi-academy trust
4301,TR01732,Ralph Sadleir School,08663956,06,Multi-academy trust
4308,TR01739,Apollo Learning Trust,07553596,06,Multi-academy trust
4319,TR01746,REACH2Croydon Academy Trust,08126815,06,Multi-academy trust
4320,TR01747,REAch2 Academy Trust,08452281,06,Multi-academy trust
4321,TR01748,REACH2Hertfordshire Academy Trust,08180192,06,Multi-academy trust
4322,TR01749,REACH2Kent Academy Trust,08451749,06,Multi-academy trust
4323,TR01750,REACH2Maritime Academy Trust,07739392,06,Multi-academy trust
4324,TR01751,REACH2Staffordshire Academy Trust,08634450,06,Multi-academy trust
4325,TR01752,REAch2Sussex Academy Trust,08644222,06,Multi-academy trust
4326,TR01753,REACH2ThamesValley Academy Trust,08643729,06,Multi-academy trust
4327,TR01754,REACH2WalthamForest Academy Trust,08298697,06,Multi-academy trust
4328,TR01755,REACH2Warwickshire Academy Trust,08269155,06,Multi-academy trust
4335,TR01764,Redditch RSA Academies Trust,08166526,06,Multi-academy trust
4336,TR01765,Redditch West School Trust,07967402,06,Multi-academy trust
4338,TR01767,Redhill Academy Trust,07430317,06,Multi-academy trust
4361,TR01791,"Ridings’ Federation of Academies Trust, The",06802948,06,Multi-academy trust
4362,TR00718,RIGHTFORSUCCESS TRUST,08282834,06,Multi-academy trust
4365,TR01794,Ringwood School,07552519,06,Multi-academy trust
4368,TR02710,Rise Park Academy Trust,09051179,06,Multi-academy trust
4369,TR02978,"Rivers C of E Multi Academy Trust, The",09199371,06,Multi-academy trust
4372,TR01797,RNIB Specialist Learning Trust,08478985,06,Multi-academy trust
4380,TR01805,"Robinswood Academy Trust, The",07530418,06,Multi-academy trust
4382,TR01244,Robus Multi Academy Trust,07681811,06,Multi-academy trust
4384,TR02646,Rochester Diocesan Multi-Academy Education Trust,08270657,06,Multi-academy trust
4386,TR01807,"Rodillian Multi Academy Trust, The",07990619,06,Multi-academy trust
4395,TR01816,Rosebery School,07818029,06,Multi-academy trust
4397,TR01817,"Rosedale Hewens Academy Trust, The",07683702,06,Multi-academy trust
4405,TR01824,"Rowan Learning Trust, The",08010464,06,Multi-academy trust
4410,TR01829,"Royston Schools Academy Trust, The",07695881,06,Multi-academy trust
4417,TR01834,Abingdon Learning Trust,07931886,06,Multi-academy trust
4421,TR02562,Russell Education Trust,07452885,06,Multi-academy trust
4422,TR02979,"Rutland Learning Trust, The",09199785,06,Multi-academy trust
4426,TR01839,Rye Academy Trust,08177657,06,Multi-academy trust
4437,TR01848,Saffron Academy Trust,07618351,06,Multi-academy trust
4438,TR01849,Saint Dominic's Catholic Academy Trust,08106388,06,Multi-academy trust
4441,TR02976,Saint Nicholas Owen Catholic Multi Academy Company,09174154,06,Multi-academy trust
4442,TR01853,Saint Robert Lawrence Catholic Academy Trust,07937154,06,Multi-academy trust
4443,TR01854,"Saints' Way Church of England Multi Academy Trust, The",08269215,06,Multi-academy trust
4447,TR01857,Salford Academy Trust,08115121,06,Multi-academy trust
4449,TR01858,Saltash Multi Academy Regional Trust,07542166,06,Multi-academy trust
4454,TR01862,Samuel Ward Academy Trust,07400386,06,Multi-academy trust
4460,TR01867,Sandhill Multi Academy Trust,08745045,06,Multi-academy trust
4473,TR01878,School 21,07648389,06,Multi-academy trust
4474,TR01879,School Partnership Trust Academies,07386086,06,Multi-academy trust
4477,TR01880,Schoolsworks Academy Trust,07962974,06,Multi-academy trust
4482,TR01884,"Seckford Foundation Free Schools Trust, The",08077362,06,Multi-academy trust
4487,TR02947,Sevak Education Trust Ltd,08267703,06,Multi-academy trust
4493,TR02660,Southern Academy Trust,09040388,06,Multi-academy trust
4495,TR01894,Sharnbrook Academy Federation,07500018,06,Multi-academy trust
4499,TR02713,"Shaw Education Trust, The",09067175,06,Multi-academy trust
4510,TR01910,Shirebrook Academy,06628631,06,Multi-academy trust
4516,TR01914,North East Learning Trust,07492165,06,Multi-academy trust
4518,TR01915,Shrewsbury Academies Trust,08407961,06,Multi-academy trust
4519,TR02866,"Shropshire Gateway Educational Trust, The",09115941,06,Multi-academy trust
4521,TR01916,Sidney Stringer Multi Academy Trust,06672920,06,Multi-academy trust
4524,TR01919,"Silver Birch Academy, The",08107310,06,Multi-academy trust
4528,TR01922,Simon Balle Academies Trust,08661539,06,Multi-academy trust
4530,TR01923,Aspire Learning Trust (Whittlesey),08006711,06,Multi-academy trust
4533,TR01926,"Sir John Lawes Academies Trust, The",07697132,06,Multi-academy trust
4553,TR01944,"Slough and East Berkshire C of E Multi Academy Trust, The",07723151,06,Multi-academy trust
4556,TR02707,"Smallwood Academy Trust, The",09118770,06,Multi-academy trust
4559,TR01947,Solent Academies Trust,08374351,06,Multi-academy trust
4567,TR01955,South Dartmoor Academy,07561204,06,Multi-academy trust
4569,TR02448,South East Essex Academy Trust,07527304,06,Multi-academy trust
4579,TR01960,South Northamptonshire Church of England Multi Academy Trust,08569207,06,Multi-academy trust
4580,TR01961,South Northamptonshire Village Schools Multi Academy Trust,08567252,06,Multi-academy trust
4581,TR01962,South Nottingham Catholic Academy Trust,07743523,06,Multi-academy trust
4584,TR01965,South Shropshire Academy Trust,08439425,06,Multi-academy trust
4586,TR01966,South Tyneside Academy Trust Sponsored By South Tyneside College,08313162,06,Multi-academy trust
4593,TR01973,"Southfield Grange Trust, The",07754077,06,Multi-academy trust
4601,TR01980,Southwark Primary Academy Trust,07726568,06,Multi-academy trust
4608,TR01986,"Specialist Education Trust, The",08610537,06,Multi-academy trust
4609,TR01987,"Spencer Academies Trust, The",07353824,06,Multi-academy trust
4610,TR01988,Spiral Academies Trust,08322127,06,Multi-academy trust
4616,TR01993,SS Simon and Jude Church of England Academy Trust,08240918,06,Multi-academy trust
4620,TR01997,St Aidan's Education Trust,08442124,06,Multi-academy trust
4629,TR02589,St. Anselm's Catholic Multi Academy Trust,08515862,06,Multi-academy trust
4636,TR02012,St Barnabas Church of England Multi Academy Trust,08669464,06,Multi-academy trust
4638,TR03120,St Bart's Multi Academy Trust,08735454,06,Multi-academy trust
4652,TR02027,St Chad's Academies Trust,08526973,06,Multi-academy trust
4656,TR02030,St Christopher's C of E (Primary) Multi Academy Trust,08538844,06,Multi-academy trust
4657,TR02031,St Christopher's C of E (Secondary) Multi Academy Trust,08486531,06,Multi-academy trust
4662,TR02034,St Clere's Co-operative Academy Trust,07703865,06,Multi-academy trust
4668,TR02662,St Cuthbert's Roman Catholic Academy Trust,09023802,06,Multi-academy trust
